"teks","label"
"Juga dilakukan pembuatan sarana sanitasi berupa 30 jamban untuk 30 Kepala Keluarga (KK) dengan anggaran Rp2 juta per unit.","no"
"Prabowo cs teriak2 mnghujat Jokowi antek asing, Jokowi diam tak membalas. Dlm diam Jokowi mmbuktikan sbaliknya, dgn bukti setelah 50 thn Indonesia menguasai 51% saham PT Freeport Indonesia, Prabowo cs dlm diam ternyata menghrpkan dukungan AS dgn janji jk","no"
"USER Habis minum kencing onta","no"
"USER Ayo mana memek kmu sini,,,,,","no"
"Biarlah rama berkata Biarlah shinta berucap Aku hanya tertunduk malu Aku hanya meratap sedih  Biarlah rama,,shinta bercerita tentang asmara Aku hanya terdiam bisu mendengar,,melihat kisah percintaan mereka  Karena aku hanyalah wayang yg senantias","no"
"tiba-tiba membatalan keputusannya. Sikap Syahrir berubah setelah dicegah oleh Tokoh Partai Tionghoa Indonesia,       kata Teguh.","no"
"USER USER Follback , gua baca dn lo kirain setan wakaka","no"
"USER USER Biru gak punya titit, udah ditebas","no"
"Muntah-muntah Usai Makan, Seorang Banci Mengaku Telat Dua Bulan","no"
"cowo kalo lg ngentot kok ganteng bgt ya haha","no"
"USER Enak buat gesek2 memek     ","no"
"USER USER Terima kasih YAB PM USER terus menerus membangunkankan ekonomi negara walaupun diserang dari pelbagai sudut oleh mereka yang tidak senang dengan kemajuan ini.","no"
"Ciputra Life bersama MTF menawarkan produk Asuransi Xtra Protection untuk diri kamu, dengan manfaat pembayaran sisa total angsuran kredit apabila Tertanggung mengalami kecelakaan dan menyebabkan cacat tetap total dan kendaraan kamu tetap akan menjadi mil","no"
"USER USER USER hellow !!! opsisi kasih kritikan . Any body home? ..","no"
"USER Terus bagaimana dgn uu MD3 bang?","no"
"Mahasiswa FKM UMI Diwajibkan Budaya Literasi -","no"
"Nama artis boleh retweet takkan nama yang indah ni tak boleh? Penunggang agama detected","no"
"USER USER Itulah yg di khawatirkan dari manuver politik dan kebijakan yg dilakukan oleh rezim ini, semoga hal tersebut tidak akan pernah terjadi di NKRI tercinta, Aamiin..","no"
"Dah habis story time. Atok datang cerita pasal masa dia askar dulu perang dengan komunis. Pengalaman bom, tembak semua, tidur dalam hutan. Askar dulu.           Proud of you Atok! *Salute*     ","no"
"USER USER USER USER USER USER Acara ga mutu, iNi ulah mntan aktifis GMNI ormas mahasiswa gembong pki yg jd musuh bebuyutan HMI","no"
"USER Aku juga punya temen yg kaya gitu. Dia lesbi ada alasannya kok, dan dia juga sadar kalau jalan yg dia pilih itu ga bener dan gakan bener utk masa depannya. Jadi katanya untuk main   di masa skrg aja gt dan aku yakin dia masih bisa sembuh","no"
"USER USER USER USER USER USER Uang puluhan triliun dari Inalum adalah hasil merger BUMN Tambang yang ujung2nya saham bbrp BUMN tambang yg dijual ke asing untuk divestasi Free Port, artinya yg dilakukan pemerintah ada","no"
"USER Segeulgie, yg cantik dan sipit kaya saya itu.","no"
"Si cewe itu bilang gua baru mau keluar dari badan ini kalo rumah gua udah di bersihin !! guru agama gua langsung nyuruh anak-anak ambil air, airnya dibaca-bacain dulu, lalu disiramin ke pohon nangka.  cewe itu langsung ga sadarin diri, dibawalah dia ke","no"
"Kenapa berkata asu dibilang mengumpat dan kasar? Bukannya asu salah satu hewan piaraan yg lucu dan ngemesin? Nek ra iso eek we ws tak pelihara","no"
"USER Gue bete nntn seducer anjir yg lain aktingny pol giliran female leadny aduh gue berasa liat kristen stewart di twilight yg ekspresiny gitu gitu aj","no"
"USER USER katanya ga mw dgn aseng,bgmn ? inkonsisten donk","no"
"Baru nonton tros part siha dan orang2 pada takut sama bong tae gyu gara2 peran dia pas jadi psikopat     ","no"
"USER Sy blg smua yg dtg dari nabi itu sunnah. Amalkan yg msh relevan.  Relevansinya itu APAKAH SUNNAH INI MEMBUAT MUDHARAT APA GAK? Ex: kemana2 naik onta.  Klo GAK SESUAI DGN KHANAZAH LOKAL TP GAK ADA MUDHARATNYA ya TTP BS DI AMALKAN.  Ga usah","no"
"USER USER Nah kalau itu Tinggal mental yg buang sampah. Kan sudah ada tempat sampah. Jangan buang sembarangan. Jaga juga lingkungan kita.","no"
"(Bimbingan Ulama Kibar Ahlussunnah)  KOKOH DAN BERSABAR DI ATAS AL-HAQ  Asy-Syaikh Shalih al-Fauzan hafizhahullah berkata,  �??Maka orang yang bersabar di atas jalan Allah, di atas agama yang haq, dan di atas sunnah...","no"
"USER USER USER USER USER USER USER USER Assalamu alaikm ibu USER tlng hrp bantuanx u kmi #korbanphkfreeport","no"
"Buku Biografi Alfian Ibrahim Diluncurkan -","no"
"Yang broken time ii muda ni, tolonglah jangan lah broken. Korang ada masa depan do. Jangan sebab cinta monyet korang tak dapat nak achieve your freakin goals though.","no"
"akbar tandjung dapat kabar ketum golkar sudah ditentukan pihak luar","no"
"3.Klaim rezim #jkw yang membanggakan keberhasilan mendistribusikan 262.321 bidang seluas 199.726 ha aset bekas hak guna usaha partikelir dan #tanah terlantar, pada dasarnya tak lebih dari sertifikasi tanah. |#keadilantanah","no"
"USER USER USER Khusus pemilu skrg, saya berharap hanya ada 2 capres mengingat situasi dan kondisi yg sudah teramat genting. Berbicaralah dari nurani antar parpol, insha allah #2019GantiPresiden . Baru selanjutnya rubah kem","no"
"o IHSG hari ini ditutup 5.907 , (+0,25%). o Asing mencatatkan net buy Rp148,97miliar. o Nilai tukar USD-IDR ditutup Rp14.409. o Indeks IHSG sektoral 7 naik, 3 turun. o Mayoritas indeks Asia ditutup naik &amp Eropa dibuka naik.","no"
"USER SAMA ANJIR. menurut gue udah bener banget tapi ternyata zonk?!?!","no"
"RT USER: USER HMM GA JADI  AH GUE NGAKAK KAMPRET :(","no"
"Kits doakan,semoga 2019 President yang Amanah,Fathonah,Shidiq,Tabligh","no"
"USER USER USER Jangan maaf ama saya bang... Kan kita mah kaga ada salah, haha insyaAllah...  Iya bang... Walau saya orang hina, tp klo udh nyangkut ulama mah udh gak bisa d tawar2... Kita bela,  Mudah2an orang hina kaya s","no"
"[Foto] #PDIPerjuangan Silaturahmi ke Imam Besar Masjid Istiqlal.","no"
"DPRDnya akan sibuk terima suap lagi dari para kandidat dan parpol pendukung, bukankah dulu kita pilkada langsung untuk menghapus ini?","no"
"Merindukan mu bearti mengajari ku untuk menjadi pembunuh ulung...  Sebab rasa rindu yang ada harus segera aku bunuh agar tak menjadi bom waktu yang bisa menghancurkan semuanya *eaakkk","no"
"USER USER Untung presidennya bapak Jokowi !!  Mungkin kalau bukan beliau pasti nih bandara sudah mangkrak di tengah jalan.  Terimakasih bapak presiden �???�??? Salam 2 priode","no"
"USER USER USER USER Kajakajakajakaja Muito bom","no"
"USER USER USER Agama yg memiliki kitab suci, klo nggak memiliki kitab suci ya cuek saja bro.","no"
"USER tadi saya nonton ant man di garut xxi dan distudio 1 mohon di perbaiki karna dilayarnya itu kaya ada yg cacat setitik gitu tapi itu cukup mengganggu mohon segera di perbaiki layarnya","no"
"RT USER: Wahai orang-orang yang beriman! Masuklah ke dalam Islam secara keseluruhan, dan janganlah kamu ikuti langkah setan (QS   ","no"
"Saya tidak hafal apakah urusan gaya rambut ini diatur di Alkitab, PL, atau enggak. Tapi beberapa tahun lalu di grup Kristen beredar gambar larang gaya rambut tertentu menurut Islam","no"
"Menurutnya semua orang bisa menjadi Budha dengan berbuat baik. Semua agama mengajarkan kebaikan dan kasih sayang kepada sesama nya.","no"
"Hahahahahahah.....jadi ada yang malu2 mengakui kenerja Presiden ya. �???�???�???�???","no"
"5.210 Kendaraan Ditilang di Operasi Patuh Jaya, Pemotor Juara Pelanggar Lalin","no"
"USER #mariberteman tapi saya kafir, takutnya waktu pilpres banyak yg unfollow~ kalo enggak #mariberteman dan ngobrol~","no"
"hantu kak limah 2 &amp munafik 2 hmm","no"
"Apakah Anda setuju USER jadi Presiden RI 2019?   Yang Setuju RT �???","no"
"Masuk :  Teh daun jati cina      10.000 / pack HN Ori Double Embos HN SUPER      60.000 paket kecil","no"
"Demi apapun deket kampus gue ditemuin tas yg diduga isinya bom dong..","no"
"USER Pagi yg indah. Seprti memek mu","no"
"Kenali aku lebih dalam. Maka kamu akan mengerti bahwa seorang bajingan sepertiku masih punya hati dan perasaan!","no"
"USER USER USER USER Sia boloho. Gue kn udah bilang dlm islam istri harus nurut. Itu pilosofi bahasa gua di atas. Lu kristen gua islam. Dah jngan masuk komen ke keyakinan gue.","no"
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER dia doyan nete un jadi maklumin","no"
"Ya hidup emang brengsek meskipun lo orang baik. URL","no"
"Dosen UI Ade Armando Kembali Dipolisikan Terkait Penodaan� Agama","no"
"Para pencari senyap-MU di keheningan malam yg bisu bersama bisikan desau angin di tengah dengkuran permintaan kelelahan dan juga lolongan ajak-ajak esok pagi kita harus berjuang lagi. #SemangatPuasa","no"
"USER USER Gw malih rupa dulu ah jd kampret biar di follow USER trus ntar di selimutin. Ee tp jgn di tidurin yaa     ","no"
"USER Sitip apa siapa","no"
"Cinta itu kuncixa d hati,,  Jika kau benar2 mencintai, hormati dan sayangi,,  Baxak atw sedikit cacat yg d miliki pasangan, sebisa mungkin d tutupi,,  Bertengkar itu biasa, tp jgn dijadikan api dlm sekam. Selalu bersyukur atas apa yg d terima.. \x9","no"
".BM�??: Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018","no"
"USER Iyain aja gua, lama-lama kayak orang idiot ngobrol sama lu hyung.","no"
"Tapi gak ngaruh sih di wilayah sini , krn udah    naik kelas    dari lama . Malah kacrut kemarin itu bener-bener merugikan konsumen :|","no"
"Dua org cerdas USER sdg bertemu dgn Mr USER kualitas pemimpin yg sama visi nya menjadi pejabat utk jalan ibadah &amp kemaslahatan ummat. Postingannya IG ktnya Sholat &amp dzikir bareng utk mendekatkan diri pada sang kholik. Sptnya pa ani","no"
"RT USER: Udah sok tau, trus komentarnya sok pinter pula. Hhmmmm.... Pengen gue gampar bibirnya pake wedges bencong","no"
"Mari kita wujudkan Pilkada Kota Bengkulu 2018 aman dan damai. . . coki_adem86 98heru�?�","no"
"URL &lt-download #bokep video mahasiswi pecah perawan oleh dosen gila #ngentot","no"
"USER loh iya? unamenya asing sih","no"
"USER OH YANG KEK GITU:( KALAU NOONA ANAK JALANAN KM ANAK GEMBEL YA?","no"
"USER USER USER USER engga sama sekali. ga nista kok nder, karna hidup tanpa yadong itu bagai sayur tanpa garam. HAMBAR  wkwkwkwk","no"
"USER Hi, Untuk informasi lebih detail mengenai isu keamanan transaksi tidak dapat di jelaskan, Karena bersifat confidential.","no"
"USER USER bukan getah, itu ampas(?)                     ","no"
"Pada ketika ini, anak muda sedang meluap-luap semangat untuk membebaskan diri dari fahaman konservatif, dan kerana itu Burhanuddin al Helmy berjaya menjadi Presiden PAS, menewaskan Ustaz Abbas Alias.","no"
"Presiden USER Keluhkan Minimnya Publikasi Asian Games XVIII #AsianGames2018","no"
"   {{ INTINYA saya mencintai apa yang saya cintai dan yg mau mencintai saya. Gak peduli siapapun kamu, mau cewe, cowo, straight, gay, lesbian, transgender, whatever who you are, kalo kamu baik sama aku, aku akan baik.","no"
"USER Gw kan un milih sosiologi ya fi, tp masa di sekolah pemantapannya semua matapelajaran ips harus diikutin. Kan rada bangke :(","no"
"RT USER: Ya, saya bajingan TERIMA KASIH","no"
"Islam itu Indah,Kristen itu Kasih,Katolik itu Lembut,Hindu itu Cinta n Budha adlh Dmai Jngnlah rsak tali prsaudaraan dmi kpentingan pribadi.","no"
"Orang cuma main bola dihubungkan ama agama Bzz","no"
"Senpai senpai yang ada celeng mana ya mau cari duit","no"
"Algaka Pilkada Kaltim 2018 Banyak Tumbang, Ini Kata KPU Berau","no"
"USER Kga cape tuh kntl","no"
"Forikan di Provinsi Sumatera Barat pada awalnya terbentuk tahun 2011 berdasarkan SK Gubernur Sumbar Nomor : 520-209-2011 tanggal 27 April 2011 dimana Ketuanya merupakan Ibu Gubernur Sumatera Barat.","no"
"USER bangkai apa itu mas...","no"
"USER Klo ada yg bunyi2, langsung telurusi siapa yg back up.. Klo berafliasi dgn pihak luar langsung cap saja Antek.. Setahu sy, wartawan2 Ausi belanda dll msh byk di Papua yg rutin cek cek soal HAM...tdk tau ya skrg gmn msh rutin apa tdk..","no"
"Presiden kita jarang ke Afrika, kecuali ada KTT di sana. Sementara pemimpin-pemimpin Afrika sering ke Indonesia. Ada atau tidak untuk menghadiri KTT di Indonesia. #KAA63Tahun #IndonesiaAfrika","no"
"SDM yang kuat dan berdaya saing tinggi dalam berbagai aspek akan mendukung peningkatan pembangunan, baik di bidang ekonomi maupun di bidang sosial dan budaya.","no"
"Presiden USER menggelar rapat kabinet terbatas agenda ke dua, yang membahas percepatan pelaksanaan berusaha di I�?�","no"
"03 detiksport (Presiden Jokowi Soroti Minimnya Promosi Asian Games )","no"
"Memang kena jadi Presiden mana2 parti baru boleh jadi PM ke? Ada dalam perlembagaan ke?","no"
"#PrabowoAnisMatta cocok !!!!  Sebesar apapun masalah yg kita hadapi, benteng Kebahagian kita tak boleh tersentuh ~ USER   USER USER USER USER USER USER USER USER USER USER","no"
"Semakin seru, keika US menaikan 10% biaya tarif untuk produk tambahan mereka ke China yg bernilai 500 Miliar USD. Ketika publik dan parlemen US menyutujui ini, kita bisa liat apakah China bisa membalas atau bahkan hanya keteteran. Tapi ujung2nya Indonesi","no"
"Sudirman Said Kritik Pemerintah Telantarkan Kawasan Industri  #MbangunJatengMuktiBareng #DirmanIda Pemimpin Jawa Tengah #GantiAnyar  USER USER  USER USER USER USER USER","no"
"Bengkalis Jadi Tuan Rumah PIOS, Diperkirakan 3.000 Mahasiswa Kampus Islam Riau-Kepri Ikut","no"
"USER wkwkw bodo zof","no"
"USER USER USER USER USER USER USER USER USER USER USER Duuhhh.. istilah kata pepatah tiada kenal mk tiada syang,pucuk dicinta ulam tiba,jk brjodoh. sbgm","no"
"Lol kunyuk k jepang buat nnton RV toh         ","no"
"memerhati cara chef Barat menilai salah ttg ayam rendang, aku terfikir jika mereka juga telah tersalah menilai seni catan, sastera, filem dan hasil seni budaya lain sebelah sini dari kaca mata dan cita rasa mereka.","no"
"USER To name a few: trade war AS-China, suku bunga AS meningkat oleh The Fed, Trump   s tax reform plan, instabilitas geopolitik, investor asing banyak narik dana lg dr pasar saham Indo.","no"
"Admin gerindong pamer kepintaran..","no"
"USER Yang saya ketahui bahwa diketapang banyak tka asing yg berkerja di berbagai perusahaan. Termasuk pt who tambang bouksid yg viral saat pilpres dulu.  Dan bisa jadi ini karena kerja sama tsb terjadi di era gubernur cornelis dan wakilnya ora","no"
"USER USER kemana aja sinting WKWKWK","no"
"USER Sebenernya siapa sih yang mempunyai hak untuk menyatakan bahwa orang itu kafir? Dan jika semua orang mempunyai hak, apa kriteria kafir itu?","no"
"Dia itu buaya darat sejati | B: Napa? | A: Liat aja, kaosnya Lacoste, sandalnya Crocs, celana kolornya Crocodile. #benerkan?","no"
"USER ...beneran deh. Seru banget bisa membekukan memori gi- Hm? Halo? Ngeliatin apaan sih?  Ia menengok ke belakangnya, tapi nihil. Hanya ada tanaman di sana. Jangan-jangan....   ADA HANTU YA? SIAPA? KUNTI?!","no"
"Aku bertanya tujuan pada hati Logikaku yg menjawab  Tapi hati tak tenang Aku bertanya pada logika  Hatiku sedih  Ku cari jawaban dalam wasiat yg Beliau tinggalkan.  Dan aku mulai menjadi terasing dan asing di mata manusia.  Tak apa duhai diri, ada","no"
"Presiden Joko Widodo meminta agar Sistem Perizinan Berusaha Terintegrasi Secara Online atau Online Single #RakyatB3rsamaJKW","no"
"Gubernur Pastika Hadiri Sertijab Ketua Umum APPSI","no"
"USER Ekonomi kita itu masih di pertumbuhan 5 ,0 %. Sampai akhir tahun dugaan saya ngga bergerak jauh. Baik naik atau turun. Asal rezim ini ngga bikin ulah politik yg macem. Kalo medan politiknya udah ngga terkelola, semua duit pergi. Cari selama","no"
"Nama2 yg sering disebut bakalan jadi kandidat Capres/Cawapres sudah ada yg berani lantang Saya akan batalkan total proyek reklamasi jika jadi Presiden?","no"
"Sukseskan Pilkada Tanpa Hoax","no"
"USER Ayo, memek pengen diisi kontol juga.","no"
"USER Aseng ongseng nikmat mana lagi yg kau dustakan... Wkwkwkwk jgn lupa bersyukur itu lah hilang keyakinan skrg...","no"
"USER Lu kunyuk","no"
"USER USER Kapan bib? Gk sabr nih,mau potong onta buat merayakan...","no"
"Saya senang bermain dengan anjing tetangga di taman setiap pagi.","no"
"RT USER: Ujan2 ngegodain tukan ojek pengkolan, mau juga ngerojok memek aku, kata si abang drprd pusing ngga ada duit mending buang p   ","no"
"Jika seorang ahli kitab (Yahudi dan Nashrani) memberi salam pada kalian, maka balaslah dengan ucapan wa   alaikum.    (HR. Bukhari dan Muslim).","no"
"Pemeluk agama Katolik, Islam, Kristen Protestan, Hindu, semuanya bersaudara. Terikat dengan darah dan silsilah keluarga.","no"
"Disebut Norak Dan Kampungan Oleh Nagita Slavina, Ibunda Ayu Ting Ting Doakan Hal Ini! URL","no"
"USER USER Baca lagi haditsnya yg benar. Pensyariatan shaum asyura &amp aqiqah bukan karena ittiba/ikuti ajaran Yahudi dan adat Arab, tapi krn para sahabat ittiba sunnah Nabi. Gamis itu hkmnya mubah seperti sarung, peci, koko. Tdk a","no"
"USER coba pap dulu pas sehun lagi nete sama lu. baru w percaya. wkwkwkwk","no"
"Kangmas mbakyu... suka naik onta apa kapal alesane opo jal.... #Mbah sempreng. Siap Baca Sms di 0817 951 1112 , yang mau jowal jawil Ojo Lali...kirim salam dan request lagu diberi #palapafm.. ditunggu","no"
"Nasehat Ulama kpd Elit Politik yg sombong dan angkuh serta rasa memiliki Negara ini , padahal titipan dari Allah Swt .","no"
"USER Sendirinya juga sipit malah ngatain gua","no"
"USER USER USER         yg disebut hailah yahudi?","no"
"USER Iyaaa, aku juga agak ngeri kalo belom stabil finansialnya       Banyak juga temen kita yg pada akhirnya nyerah jadi tki/tkw pas udah menikah mungkin krn butuh biaya buat modal kali ya     ","no"
"USER Pantesan arab saudi dipimpin sama bani saud,ternyata bobot,bibit sama bebetnya lebih utama to dibanding.... Baru ngeh aku,TQ om USER atas pencerahannya","no"
