classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
omong [Negative (4.0)] anis blan udah tu rekam [Negative (3.0)] jejek negatif nya, omong anis blan udah tu rekam jejek negatif nya,['omong [Negative (4.0)] anis blan udah tu rekam [Negative (3.0)] jejek negatif nya'],-3.0,Negative,omong anis blan udah tu rekam jejek negatif nya
keren, keren,['keren'],0.0,Neutral,keren
mantap [Positive (5.0)] anies, mantap anies,['mantap [Positive (5.0)] anies'],5.0,Positive,mantap anies
janji prabowo kayak [Negative (3.0)] deh janji rakyat, janji prabowo kayak deh janji rakyat,['janji prabowo kayak [Negative (3.0)] deh janji rakyat'],-3.0,Negative,janji prabowo kayak deh janji rakyat
ambisi [Positive (4.0)] gebu [Negative (3.0)] gebu [Negative (4.0)], ambisi gebu gebu,['ambisi [Positive (4.0)] gebu [Negative (3.0)] gebu [Negative (4.0)]'],0.0,Neutral,ambisi gebu gebu
udah nis milu udah hasil [Positive (3.0)] prabowo menang [Negative (5.0)] putar baik [Negative (1.0)] ucap [Negative (2.0)] selamat [Positive (5.0)] prabowo, udah nis milu udah hasil prabowo menang putar baik ucap selamat prabowo,['udah nis milu udah hasil [Positive (3.0)] prabowo menang [Negative (5.0)] putar baik [Negative (1.0)] ucap [Negative (2.0)] selamat [Positive (5.0)] prabowo'],5.0,Positive,udah nis milu udah hasil prabowo menang putar baik ucap selamat prabowo
ubah pikir [Negative (2.0)] gabung [Negative (6.0)] kabinet [Negative (4.0)] prabowo gitukan aniiss, ubah pikir gabung kabinet prabowo gitukan aniiss,['ubah pikir [Negative (2.0)] gabung [Negative (6.0)] kabinet [Negative (4.0)] prabowo gitukan aniiss'],-4.0,Negative,ubah pikir gabung kabinet prabowo gitukan aniiss
bukti [Negative (3.0)] rekam [Negative (4.0)] jejak bohong [Negative (5.0)], bukti rekam jejak bohong,['bukti [Negative (3.0)] rekam [Negative (4.0)] jejak bohong [Negative (5.0)]'],-5.0,Negative,bukti rekam jejak bohong
percaya [Positive (2.0)] teuing beres pilpres tawarin menteri da sabet hadeuuh sengkuniw sengkuniw, percaya teuing beres pilpres tawarin menteri da sabet hadeuuh sengkuniw sengkuniw,['percaya [Positive (2.0)] teuing beres pilpres tawarin menteri da sabet hadeuuh sengkuniw sengkuniw'],2.0,Positive,percaya teuing beres pilpres tawarin menteri da sabet hadeuuh sengkuniw sengkuniw
kualatt tetangga niss nama nya bu etika, kualatt tetangga niss nama nya bu etika,['kualatt tetangga niss nama nya bu etika'],0.0,Neutral,kualatt tetangga niss nama nya bu etika
laku mann, laku mann,['laku mann'],0.0,Neutral,laku mann
berpa bnyka janji palsu abud lihat [Positive (3.0)] tahan [Negative (2.0)] brp janji manis [Negative (2.0)], berpa bnyka janji palsu abud lihat tahan brp janji manis,['berpa bnyka janji palsu abud lihat [Positive (3.0)] tahan [Negative (2.0)] brp janji manis [Negative (2.0)]'],3.0,Positive,berpa bnyka janji palsu abud lihat tahan brp janji manis
liat [Negative (1.0)] rekam [Negative (4.0)] jejak nya, liat rekam jejak nya,['liat [Negative (1.0)] rekam [Negative (4.0)] jejak nya'],-4.0,Negative,liat rekam jejak nya
pingin [Positive (2.0)] lihat [Positive (4.0)] dukung [Positive (5.0)] gimana kl pa [Negative (5.0)] anis masuk [Negative (3.0)] kabinet [Negative (4.0)] oposisi [Negative (4.0)] masuk [Negative (4.0)] pdip, pingin lihat dukung gimana kl pa anis masuk kabinet oposisi masuk pdip,['pingin [Positive (2.0)] lihat [Positive (4.0)] dukung [Positive (5.0)] gimana kl pa [Negative (5.0)] anis masuk [Negative (3.0)] kabinet [Negative (4.0)] oposisi [Negative (4.0)] masuk [Negative (4.0)] pdip'],5.0,Positive,pingin lihat dukung gimana kl pa anis masuk kabinet oposisi masuk pdip
janji tinggal [Negative (3.0)] janji biar [Negative (3.0)] ajar [Negative (4.0)] masyarakat indonesia politik [Negative (1.0)] adu [Negative (4.0)] gagas politik [Negative (1.0)] ifentitas tumbuh provokasi [Positive (1.0)] rakyat pikir [Negative (2.0)] jelek [Negative (6.0)] perintah sah, janji tinggal janji biar ajar masyarakat indonesia politik adu gagas politik ifentitas tumbuh provokasi rakyat pikir jelek perintah sah,['janji tinggal [Negative (3.0)] janji biar [Negative (3.0)] ajar [Negative (4.0)] masyarakat indonesia politik [Negative (1.0)] adu [Negative (4.0)] gagas politik [Negative (1.0)] ifentitas tumbuh provokasi [Positive (1.0)] rakyat pikir [Negative (2.0)] jelek [Negative (6.0)] perintah sah'],-5.0,Negative,janji tinggal janji biar ajar masyarakat indonesia politik adu gagas politik ifentitas tumbuh provokasi rakyat pikir jelek perintah sah
bawa [Negative (3.0)] ubah mana semangat [Negative (1.0)] ubah padam, bawa ubah mana semangat ubah padam,['bawa [Negative (3.0)] ubah mana semangat [Negative (1.0)] ubah padam'],0.0,Neutral,bawa ubah mana semangat ubah padam
langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)], langsung calon wakil ganjar,['langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)]'],0.0,Neutral,langsung calon wakil ganjar
berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil, berani speak up neng takut terimakasih udah wakil,['berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil'],0.0,Neutral,berani speak up neng takut terimakasih udah wakil
setujuu ham era ganjar [Negative (3.0)] presiden tegak, setujuu ham era ganjar presiden tegak,['setujuu ham era ganjar [Negative (3.0)] presiden tegak'],-3.0,Negative,setujuu ham era ganjar presiden tegak
menkopolhukam mahfud mahfud gagal [Negative (4.0)] nggak [Positive (1.0)] salah [Negative (4.0)] ngomong kang, menkopolhukam mahfud mahfud gagal nggak salah ngomong kang,['menkopolhukam mahfud mahfud gagal [Negative (4.0)] nggak [Positive (1.0)] salah [Negative (4.0)] ngomong kang'],-4.0,Negative,menkopolhukam mahfud mahfud gagal nggak salah ngomong kang
ganjar [Negative (3.0)] hobi ngomong ngawur blunder ya [Positive (4.0)] maklum [Negative (2.0)] omong [Negative (5.0)] pesan [Negative (4.0)] gerombol [Negative (5.0)] banteng [Negative (4.0)] kasi [Negative (4.0)] yah lumayan [Negative (2.0)] capres lucu [Negative (2.0)] lucu [Negative (2.0)], ganjar hobi ngomong ngawur blunder ya maklum omong pesan gerombol banteng kasi yah lumayan capres lucu lucu,['ganjar [Negative (3.0)] hobi ngomong ngawur blunder ya [Positive (4.0)] maklum [Negative (2.0)] omong [Negative (5.0)] pesan [Negative (4.0)] gerombol [Negative (5.0)] banteng [Negative (4.0)] kasi [Negative (4.0)] yah lumayan [Negative (2.0)] capres lucu [Negative (2.0)] lucu [Negative (2.0)]'],4.0,Positive,ganjar hobi ngomong ngawur blunder ya maklum omong pesan gerombol banteng kasi yah lumayan capres lucu lucu
menkopolhukamnya, menkopolhukamnya,['menkopolhukamnya'],0.0,Neutral,menkopolhukamnya
tombol anti [Negative (2.0)] pdip, tombol anti pdip,['tombol anti [Negative (2.0)] pdip'],-2.0,Negative,tombol anti pdip
calon wakil gagal [Negative (4.0)] total senjata makan [Negative (1.0)] tuan, calon wakil gagal total senjata makan tuan,['calon wakil gagal [Negative (4.0)] total senjata makan [Negative (1.0)] tuan'],0.0,Neutral,calon wakil gagal total senjata makan tuan
ganjar [Negative (3.0)] mahfud, ganjar mahfud,['ganjar [Negative (3.0)] mahfud'],-3.0,Negative,ganjar mahfud
ya [Positive (4.0)] alloh beri [Negative (2.0)] bangsa pimpin amanah [Positive (5.0)] jujur [Negative (1.0)] rendah [Negative (6.0)] hati [Positive (4)] insyaallah [Positive (2.0)] ganjar [Negative (3.0)] mahfud md, ya alloh beri bangsa pimpin amanah jujur rendah hati insyaallah ganjar mahfud md,['ya [Positive (4.0)] alloh beri [Negative (2.0)] bangsa pimpin amanah [Positive (5.0)] jujur [Negative (1.0)] rendah [Negative (6.0)] hati [Positive (4)] insyaallah [Positive (2.0)] ganjar [Negative (3.0)] mahfud md'],-3.0,Negative,ya alloh beri bangsa pimpin amanah jujur rendah hati insyaallah ganjar mahfud md
partai dendam [Negative (5.0)] indonesia, partai dendam indonesia,['partai dendam [Negative (5.0)] indonesia'],-5.0,Negative,partai dendam indonesia
sih nilai [Positive (5.0)], sih nilai,['sih nilai [Positive (5.0)]'],5.0,Positive,sih nilai
panutan boss berani speak up salah [Negative (4.0)], panutan boss berani speak up salah,['panutan boss berani speak up salah [Negative (4.0)]'],-4.0,Negative,panutan boss berani speak up salah
senjata makan [Negative (1.0)] tua [Negative (5.0)] wakil aja [Positive (1.0)] mafud md aja [Positive (1.0)] bongkar [Negative (3.0)] aip teman, senjata makan tua wakil aja mafud md aja bongkar aip teman,['senjata makan [Negative (1.0)] tua [Negative (5.0)] wakil aja [Positive (1.0)] mafud md aja [Positive (1.0)] bongkar [Negative (3.0)] aip teman'],-3.0,Negative,senjata makan tua wakil aja mafud md aja bongkar aip teman
ganjar [Negative (3.0)] kerja [Positive (2.0)] jeblok [Negative (5.0)], ganjar kerja jeblok,['ganjar [Negative (3.0)] kerja [Positive (2.0)] jeblok [Negative (5.0)]'],-5.0,Negative,ganjar kerja jeblok
langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)], langsung calon wakil ganjar,['langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)]'],0.0,Neutral,langsung calon wakil ganjar
berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil, berani speak up neng takut terimakasih udah wakil,['berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil'],0.0,Neutral,berani speak up neng takut terimakasih udah wakil
setujuu ham era ganjar [Negative (3.0)] presiden tegak, setujuu ham era ganjar presiden tegak,['setujuu ham era ganjar [Negative (3.0)] presiden tegak'],-3.0,Negative,setujuu ham era ganjar presiden tegak
menkopolhukam mahfud mahfud gagal [Negative (4.0)] nggak [Positive (1.0)] salah [Negative (4.0)] ngomong kang, menkopolhukam mahfud mahfud gagal nggak salah ngomong kang,['menkopolhukam mahfud mahfud gagal [Negative (4.0)] nggak [Positive (1.0)] salah [Negative (4.0)] ngomong kang'],-4.0,Negative,menkopolhukam mahfud mahfud gagal nggak salah ngomong kang
ganjar [Negative (3.0)] hobi ngomong ngawur blunder ya [Positive (4.0)] maklum [Negative (2.0)] omong [Negative (5.0)] pesan [Negative (4.0)] gerombol [Negative (5.0)] banteng [Negative (4.0)] kasi [Negative (4.0)] yah lumayan [Negative (2.0)] capres lucu [Negative (2.0)] lucu [Negative (2.0)], ganjar hobi ngomong ngawur blunder ya maklum omong pesan gerombol banteng kasi yah lumayan capres lucu lucu,['ganjar [Negative (3.0)] hobi ngomong ngawur blunder ya [Positive (4.0)] maklum [Negative (2.0)] omong [Negative (5.0)] pesan [Negative (4.0)] gerombol [Negative (5.0)] banteng [Negative (4.0)] kasi [Negative (4.0)] yah lumayan [Negative (2.0)] capres lucu [Negative (2.0)] lucu [Negative (2.0)]'],4.0,Positive,ganjar hobi ngomong ngawur blunder ya maklum omong pesan gerombol banteng kasi yah lumayan capres lucu lucu
tombol anti [Negative (2.0)] pdip, tombol anti pdip,['tombol anti [Negative (2.0)] pdip'],-2.0,Negative,tombol anti pdip
menkopolhukamnya, menkopolhukamnya,['menkopolhukamnya'],0.0,Neutral,menkopolhukamnya
calon wakil gagal [Negative (4.0)] total senjata makan [Negative (1.0)] tuan, calon wakil gagal total senjata makan tuan,['calon wakil gagal [Negative (4.0)] total senjata makan [Negative (1.0)] tuan'],0.0,Neutral,calon wakil gagal total senjata makan tuan
ganjar [Negative (3.0)] mahfud, ganjar mahfud,['ganjar [Negative (3.0)] mahfud'],-3.0,Negative,ganjar mahfud
panik [Negative (4.0)] ya [Positive (4.0)] uban, panik ya uban,['panik [Negative (4.0)] ya [Positive (4.0)] uban'],0.0,Neutral,panik ya uban
ya [Positive (4.0)] alloh beri [Negative (2.0)] bangsa pimpin amanah [Positive (5.0)] jujur [Negative (1.0)] rendah [Negative (6.0)] hati [Positive (4)] insyaallah [Positive (2.0)] ganjar [Negative (3.0)] mahfud md, ya alloh beri bangsa pimpin amanah jujur rendah hati insyaallah ganjar mahfud md,['ya [Positive (4.0)] alloh beri [Negative (2.0)] bangsa pimpin amanah [Positive (5.0)] jujur [Negative (1.0)] rendah [Negative (6.0)] hati [Positive (4)] insyaallah [Positive (2.0)] ganjar [Negative (3.0)] mahfud md'],-3.0,Negative,ya alloh beri bangsa pimpin amanah jujur rendah hati insyaallah ganjar mahfud md
sih nilai [Positive (5.0)], sih nilai,['sih nilai [Positive (5.0)]'],5.0,Positive,sih nilai
senjata makan [Negative (1.0)] tua [Negative (5.0)] wakil aja [Positive (1.0)] mafud md aja [Positive (1.0)] bongkar [Negative (3.0)] aip teman, senjata makan tua wakil aja mafud md aja bongkar aip teman,['senjata makan [Negative (1.0)] tua [Negative (5.0)] wakil aja [Positive (1.0)] mafud md aja [Positive (1.0)] bongkar [Negative (3.0)] aip teman'],-3.0,Negative,senjata makan tua wakil aja mafud md aja bongkar aip teman
aduh [Negative (3.0)] wakil, aduh wakil,['aduh [Negative (3.0)] wakil'],-3.0,Negative,aduh wakil
ganjar [Negative (3.0)] kerja [Positive (2.0)] jeblok [Negative (5.0)], ganjar kerja jeblok,['ganjar [Negative (3.0)] kerja [Positive (2.0)] jeblok [Negative (5.0)]'],-5.0,Negative,ganjar kerja jeblok
bener [Negative (1.0)] tuju [Negative (5.0)] wadas salah [Negative (4.0)] satu [Negative (1)], bener tuju wadas salah satu,['bener [Negative (1.0)] tuju [Negative (5.0)] wadas salah [Negative (4.0)] satu [Negative (1)]'],0.0,Neutral,bener tuju wadas salah satu
panutan boss berani speak up salah [Negative (4.0)], panutan boss berani speak up salah,['panutan boss berani speak up salah [Negative (4.0)]'],-4.0,Negative,panutan boss berani speak up salah
ahh ttp prabowo gibran mahh [Negative (3.0)], ahh ttp prabowo gibran mahh,['ahh ttp prabowo gibran mahh [Negative (3.0)]'],-3.0,Negative,ahh ttp prabowo gibran mahh
ngejek mahmud ni udah njelekkan, ngejek mahmud ni udah njelekkan,['ngejek mahmud ni udah njelekkan'],0.0,Neutral,ngejek mahmud ni udah njelekkan
huek huek menkopolhukamnya bisa nilai [Positive (5.0)] mana pakk, huek huek menkopolhukamnya bisa nilai mana pakk,['huek huek menkopolhukamnya bisa nilai [Positive (5.0)] mana pakk'],5.0,Positive,huek huek menkopolhukamnya bisa nilai mana pakk
tuju [Negative (4.0)] sihh [Negative (2.0)] ama ganjar [Negative (3.0)] emang kondisi hukum [Negative (3.0)] indonesia prihatin [Negative (4.0)] tambah [Positive (3.0)] mk kemaren, tuju sihh ama ganjar emang kondisi hukum indonesia prihatin tambah mk kemaren,['tuju [Negative (4.0)] sihh [Negative (2.0)] ama ganjar [Negative (3.0)] emang kondisi hukum [Negative (3.0)] indonesia prihatin [Negative (4.0)] tambah [Positive (3.0)] mk kemaren'],-4.0,Negative,tuju sihh ama ganjar emang kondisi hukum indonesia prihatin tambah mk kemaren
wakil pukul [Negative (4.0)] hedehh, wakil pukul hedehh,['wakil pukul [Negative (4.0)] hedehh'],-4.0,Negative,wakil pukul hedehh
nama senjata makan [Negative (1.0)] tua [Negative (5.0)], nama senjata makan tua,['nama senjata makan [Negative (1.0)] tua [Negative (5.0)]'],-5.0,Negative,nama senjata makan tua
partai dendam [Negative (5.0)] indonesia, partai dendam indonesia,['partai dendam [Negative (5.0)] indonesia'],-5.0,Negative,partai dendam indonesia
menkopolhukamnya cawapresnya koq jeblokno, menkopolhukamnya cawapresnya koq jeblokno,['menkopolhukamnya cawapresnya koq jeblokno'],0.0,Neutral,menkopolhukamnya cawapresnya koq jeblokno
kasus aja [Positive (1.0)] mk mkmkmk mk mah cawapresmu intervensi, kasus aja mk mkmkmk mk mah cawapresmu intervensi,['kasus aja [Positive (1.0)] mk mkmkmk mk mah cawapresmu intervensi'],0.0,Neutral,kasus aja mk mkmkmk mk mah cawapresmu intervensi
tuju [Negative (5.0)] banget [Positive (1.0)] sih ganjar [Negative (3.0)] kasih [Negative (1.0)] nilai [Positive (5.0)] jelek [Negative (5.0)] jokowi nang [Negative (5.0)] hukum [Negative (4.0)] ham turun [Negative (3.0)] era jokowi bukti [Negative (3.0)] langgar hukum [Negative (3.0)], tuju banget sih ganjar kasih nilai jelek jokowi nang hukum ham turun era jokowi bukti langgar hukum,['tuju [Negative (5.0)] banget [Positive (1.0)] sih ganjar [Negative (3.0)] kasih [Negative (1.0)] nilai [Positive (5.0)] jelek [Negative (5.0)] jokowi nang [Negative (5.0)] hukum [Negative (4.0)] ham turun [Negative (3.0)] era jokowi bukti [Negative (3.0)] langgar hukum [Negative (3.0)]'],5.0,Positive,tuju banget sih ganjar kasih nilai jelek jokowi nang hukum ham turun era jokowi bukti langgar hukum
kayak [Negative (3.0)] bangun tidur [Negative (3.0)], kayak bangun tidur,['kayak [Negative (3.0)] bangun tidur [Negative (3.0)]'],-3.0,Negative,kayak bangun tidur
menkopolhukamnya wakil kasih [Negative (1.0)] poin [Positive (2.0)], menkopolhukamnya wakil kasih poin,['menkopolhukamnya wakil kasih [Negative (1.0)] poin [Positive (2.0)]'],2.0,Positive,menkopolhukamnya wakil kasih poin
kemaren mana aja [Positive (1.0)] dpr dikuasain pdip adem aja [Positive (1.0)] kpk dipretelin, kemaren mana aja dpr dikuasain pdip adem aja kpk dipretelin,['kemaren mana aja [Positive (1.0)] dpr dikuasain pdip adem aja [Positive (1.0)] kpk dipretelin'],0.0,Neutral,kemaren mana aja dpr dikuasain pdip adem aja kpk dipretelin
menkopolhukam cawapres nggk kerja [Positive (2.0)], menkopolhukam cawapres nggk kerja,['menkopolhukam cawapres nggk kerja [Positive (2.0)]'],2.0,Positive,menkopolhukam cawapres nggk kerja
sakit [Negative (5.0)] hati [Negative (2.0)] dendam [Negative (6.0)] puji [Positive (4.0)] jokowi menjelkkan, sakit hati dendam puji jokowi menjelkkan,['sakit [Negative (5.0)] hati [Negative (2.0)] dendam [Negative (6.0)] puji [Positive (4.0)] jokowi menjelkkan'],-5.0,Negative,sakit hati dendam puji jokowi menjelkkan
fakta [Negative (3.0)] emang omongin gp ham mas buruk [Negative (5.0)] era lurah, fakta emang omongin gp ham mas buruk era lurah,['fakta [Negative (3.0)] emang omongin gp ham mas buruk [Negative (5.0)] era lurah'],-5.0,Negative,fakta emang omongin gp ham mas buruk era lurah
th jateng gagal [Negative (4.0)] merah [Negative (4.0)], th jateng gagal merah,['th jateng gagal [Negative (4.0)] merah [Negative (4.0)]'],-4.0,Negative,th jateng gagal merah
loh loh loh bhaya titip absen [Negative (3.0)] nyindir pasang [Positive (4.0)] all in prabowo mas gibran indonesia, loh loh loh bhaya titip absen nyindir pasang all in prabowo mas gibran indonesia,['loh loh loh bhaya titip absen [Negative (3.0)] nyindir pasang [Positive (4.0)] all in prabowo mas gibran indonesia'],4.0,Positive,loh loh loh bhaya titip absen nyindir pasang all in prabowo mas gibran indonesia
hahaha jebak mulut [Negative (1.0)] khisanak, hahaha jebak mulut khisanak,['hahaha jebak mulut [Negative (1.0)] khisanak'],0.0,Neutral,hahaha jebak mulut khisanak
